trans_id,is_aggr_trans,org_id,center_id,collection_id,is_active,transaction_cd,trans_type,trans_subtype,mode,amount,recorded_by,scrap_type_id,recon_status,recon_by,recon_at,recon_comment,is_settled,from_user,from_customer,to_user,created_by,created_at,trans_comments,parent_trans_id,request_id,deposit_trans_ids,actual_created_at
25032,True,1,6,75716,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,3500,3583,0,ACCEPTED,3583,2025-09-06T00:00:00+00:00,,True,0,4163,3583,3583,2025-09-06T00:00:00+00:00,HEV-RJ-67,,,,2026-05-18T07:03:44.961255+00:00
25033,True,1,6,75717,True,,CREDIT,RECORD_PAYMENT,CASH,5095,3583,0,ACCEPTED,3583,2025-10-03T00:00:00+00:00,,True,0,4163,3583,3583,2025-10-03T00:00:00+00:00,HEV-RJ-67,,,,2026-05-18T07:03:44.961297+00:00
25034,True,1,6,75718,True,,CREDIT,RECORD_PAYMENT,CASH,5050,3583,0,ACCEPTED,3583,2025-11-03T00:00:00+00:00,,True,0,4163,3583,3583,2025-11-03T00:00:00+00:00,HEV-RJ-67,,,,2026-05-18T07:03:44.961342+00:00
25035,True,1,6,75718,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,45,3583,0,ACCEPTED,3583,2025-11-03T00:00:00+00:00,,True,0,4163,3583,3583,2025-11-03T00:00:00+00:00,HEV-RJ-67,,,,2026-05-18T07:03:44.961342+00:00
25036,True,1,6,75719,True,,CREDIT,RECORD_PAYMENT,CASH,5095,3583,0,ACCEPTED,3583,2025-12-02T00:00:00+00:00,,True,0,4163,3583,3583,2025-12-02T00:00:00+00:00,HEV-RJ-67,,,,2026-05-18T07:03:44.961386+00:00
25037,True,1,6,75727,True,,CREDIT,RECORD_PAYMENT,CASH,4240,3583,0,ACCEPTED,3583,2025-08-12T00:00:00+00:00,,True,0,4168,3583,3583,2025-08-12T00:00:00+00:00,HEV-RJ-81,,,,2026-05-18T07:03:44.961675+00:00
25038,True,1,6,75728,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4490,3583,0,ACCEPTED,3583,2025-09-17T00:00:00+00:00,,True,0,4168,3583,3583,2025-09-17T00:00:00+00:00,HEV-RJ-81,,,,2026-05-18T07:03:44.961718+00:00
25039,True,1,6,75745,True,,CREDIT,RECORD_PAYMENT,CASH,4245,3583,0,ACCEPTED,3583,2025-08-16T00:00:00+00:00,,True,0,4173,3583,3583,2025-08-16T00:00:00+00:00,HEV-RJ-87,,,,2026-05-18T07:03:44.962158+00:00
25040,True,1,6,75746,True,,CREDIT,RECORD_PAYMENT,CASH,4395,3583,0,ACCEPTED,3583,2025-09-17T00:00:00+00:00,,True,0,4173,3583,3583,2025-09-17T00:00:00+00:00,HEV-RJ-87,,,,2026-05-18T07:03:44.962202+00:00
25041,True,1,6,75747,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-10-15T00:00:00+00:00,,True,0,4173,3583,3583,2025-10-15T00:00:00+00:00,HEV-RJ-87,,,,2026-05-18T07:03:44.962245+00:00
25042,True,1,6,75748,True,,CREDIT,RECORD_PAYMENT,CASH,5345,3583,0,ACCEPTED,3583,2025-12-05T00:00:00+00:00,,True,0,4173,3583,3583,2025-12-05T00:00:00+00:00,HEV-RJ-87,,,,2026-05-18T07:03:44.962288+00:00
25043,True,1,6,75763,True,,CREDIT,RECORD_PAYMENT,CASH,4450,3583,0,ACCEPTED,3583,2025-08-25T00:00:00+00:00,,True,0,95,3583,3583,2025-08-25T00:00:00+00:00,HEV-RJ-90,,,,2026-05-18T07:03:44.962694+00:00
25044,True,1,6,75764,True,,CREDIT,RECORD_PAYMENT,CASH,4200,3583,0,ACCEPTED,3583,2025-09-19T00:00:00+00:00,,True,0,95,3583,3583,2025-09-19T00:00:00+00:00,HEV-RJ-90,,,,2026-05-18T07:03:44.962736+00:00
25045,True,1,6,75764,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,200,3583,0,ACCEPTED,3583,2025-09-19T00:00:00+00:00,,True,0,95,3583,3583,2025-09-19T00:00:00+00:00,HEV-RJ-90,,,,2026-05-18T07:03:44.962736+00:00
25046,True,1,6,75781,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-08-16T00:00:00+00:00,,True,0,208,3583,3583,2025-08-16T00:00:00+00:00,HEV-RJ-94,,,,2026-05-18T07:03:44.963180+00:00
25047,True,1,6,75782,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-09-16T00:00:00+00:00,,True,0,208,3583,3583,2025-09-16T00:00:00+00:00,HEV-RJ-94,,,,2026-05-18T07:03:44.963221+00:00
25048,True,1,6,75783,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-10-22T00:00:00+00:00,,True,0,208,3583,3583,2025-10-22T00:00:00+00:00,HEV-RJ-94,,,,2026-05-18T07:03:44.963264+00:00
25049,True,1,6,75784,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-11-17T00:00:00+00:00,,True,0,208,3583,3583,2025-11-17T00:00:00+00:00,HEV-RJ-94,,,,2026-05-18T07:03:44.963309+00:00
25050,True,1,6,75785,True,,CREDIT,RECORD_PAYMENT,CASH,4350,3583,0,ACCEPTED,3583,2025-12-20T00:00:00+00:00,,True,0,208,3583,3583,2025-12-20T00:00:00+00:00,HEV-RJ-94,,,,2026-05-18T07:03:44.963356+00:00
25051,True,1,6,75799,True,,CREDIT,RECORD_PAYMENT,CASH,3800,3583,0,ACCEPTED,3583,2025-08-19T00:00:00+00:00,,True,0,201,3583,3583,2025-08-19T00:00:00+00:00,HEV-RJ-98,,,,2026-05-18T07:03:44.963744+00:00
25052,True,1,6,75817,True,,CREDIT,RECORD_PAYMENT,CASH,5200,3583,0,ACCEPTED,3583,2025-08-27T00:00:00+00:00,,True,0,270,3583,3583,2025-08-27T00:00:00+00:00,HEV-RJ-112,,,,2026-05-18T07:03:44.964204+00:00
25053,True,1,6,75818,True,,CREDIT,RECORD_PAYMENT,CASH,5400,3583,0,ACCEPTED,3583,2025-10-01T00:00:00+00:00,,True,0,270,3583,3583,2025-10-01T00:00:00+00:00,HEV-RJ-112,,,,2026-05-18T07:03:44.964252+00:00
25054,True,1,6,75829,True,,CREDIT,RECORD_PAYMENT,CASH,3500,3583,0,ACCEPTED,3583,2025-09-17T00:00:00+00:00,,True,0,501,3583,3583,2025-09-17T00:00:00+00:00,HEV-RJ-137,,,,2026-05-18T07:03:44.964590+00:00
25055,True,1,6,75829,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,900,3583,0,ACCEPTED,3583,2025-09-17T00:00:00+00:00,,True,0,501,3583,3583,2025-09-17T00:00:00+00:00,HEV-RJ-137,,,,2026-05-18T07:03:44.964590+00:00
25056,True,1,6,75830,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4400,3583,0,ACCEPTED,3583,2025-10-21T00:00:00+00:00,,True,0,501,3583,3583,2025-10-21T00:00:00+00:00,HEV-RJ-137,,,,2026-05-18T07:03:44.964637+00:00
25057,True,1,6,75831,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4400,3583,0,ACCEPTED,3583,2025-11-20T00:00:00+00:00,,True,0,501,3583,3583,2025-11-20T00:00:00+00:00,HEV-RJ-137,,,,2026-05-18T07:03:44.964681+00:00
25058,True,1,6,75847,True,,CREDIT,RECORD_PAYMENT,CASH,5300,3583,0,ACCEPTED,3583,2025-10-06T00:00:00+00:00,,True,0,4188,3583,3583,2025-10-06T00:00:00+00:00,HEV-RJ-170,,,,2026-05-18T07:03:44.965305+00:00
25059,True,1,6,75848,True,,CREDIT,RECORD_PAYMENT,CASH,5500,3583,0,ACCEPTED,3583,2025-11-10T00:00:00+00:00,,True,0,4188,3583,3583,2025-11-10T00:00:00+00:00,HEV-RJ-170,,,,2026-05-18T07:03:44.965353+00:00
25060,True,1,6,75849,True,,CREDIT,RECORD_PAYMENT,CASH,5600,3583,0,ACCEPTED,3583,2025-12-15T00:00:00+00:00,,True,0,4188,3583,3583,2025-12-15T00:00:00+00:00,HEV-RJ-170,,,,2026-05-18T07:03:44.965400+00:00
25061,True,1,6,75859,True,,CREDIT,RECORD_PAYMENT,CASH,5300,3583,0,ACCEPTED,3583,2025-10-08T00:00:00+00:00,,True,0,4189,3583,3583,2025-10-08T00:00:00+00:00,HEV-RJ-172,,,,2026-05-18T07:03:44.965695+00:00
25062,True,1,6,75860,True,,CREDIT,RECORD_PAYMENT,CASH,200,3583,0,ACCEPTED,3583,2025-11-07T00:00:00+00:00,,True,0,4189,3583,3583,2025-11-07T00:00:00+00:00,HEV-RJ-172,,,,2026-05-18T07:03:44.965740+00:00
25063,True,1,6,75860,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,5100,3583,0,ACCEPTED,3583,2025-11-07T00:00:00+00:00,,True,0,4189,3583,3583,2025-11-07T00:00:00+00:00,HEV-RJ-172,,,,2026-05-18T07:03:44.965740+00:00
25064,True,1,6,75861,True,,CREDIT,RECORD_PAYMENT,CASH,5300,3583,0,ACCEPTED,3583,2025-12-08T00:00:00+00:00,,True,0,4189,3583,3583,2025-12-08T00:00:00+00:00,HEV-RJ-172,,,,2026-05-18T07:03:44.965784+00:00
25065,True,1,6,75871,True,,CREDIT,RECORD_PAYMENT,CASH,3800,3583,0,ACCEPTED,3583,2025-10-17T00:00:00+00:00,,True,0,800,3583,3583,2025-10-17T00:00:00+00:00,HEV-RJ-197,,,,2026-05-18T07:03:44.966118+00:00
25066,True,1,6,75872,True,,CREDIT,RECORD_PAYMENT,CASH,3800,3583,0,ACCEPTED,3583,2025-11-19T00:00:00+00:00,,True,0,800,3583,3583,2025-11-19T00:00:00+00:00,HEV-RJ-197,,,,2026-05-18T07:03:44.966164+00:00
25067,True,1,6,75889,True,,CREDIT,RECORD_PAYMENT,CASH,4000,3583,0,ACCEPTED,3583,2025-11-03T00:00:00+00:00,,True,0,1005,3583,3583,2025-11-03T00:00:00+00:00,HEV-RJ-222,,,,2026-05-18T07:03:44.966585+00:00
25068,True,1,6,75890,True,,CREDIT,RECORD_PAYMENT,CASH,4000,3583,0,ACCEPTED,3583,2025-12-03T00:00:00+00:00,,True,0,1005,3583,3583,2025-12-03T00:00:00+00:00,HEV-RJ-222,,,,2026-05-18T07:03:44.966630+00:00
25069,True,1,2,75937,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4170,1072,0,ACCEPTED,1072,2025-02-28T00:00:00+00:00,,True,0,3917,1072,1072,2025-02-28T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968055+00:00
25070,True,1,2,75938,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4170,1072,0,ACCEPTED,1072,2025-03-29T00:00:00+00:00,,True,0,3917,1072,1072,2025-03-29T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968103+00:00
25071,True,1,2,75939,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4670,1072,0,ACCEPTED,1072,2025-06-20T00:00:00+00:00,,True,0,3917,1072,1072,2025-06-20T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968151+00:00
25072,True,1,2,75940,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4670,1072,0,ACCEPTED,1072,2025-06-20T00:00:00+00:00,,True,0,3917,1072,1072,2025-06-20T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968199+00:00
25073,True,1,2,75941,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4170,1072,0,ACCEPTED,1072,2025-06-30T00:00:00+00:00,,True,0,3917,1072,1072,2025-06-30T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968243+00:00
25074,True,1,2,75942,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4220,1072,0,ACCEPTED,1072,2025-07-31T00:00:00+00:00,,True,0,3917,1072,1072,2025-07-31T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968291+00:00
25075,True,1,2,75943,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4270,1072,0,ACCEPTED,1072,2025-09-02T00:00:00+00:00,,True,0,3917,1072,1072,2025-09-02T00:00:00+00:00,HEV-000064,,,,2026-05-18T07:03:44.968339+00:00
25076,True,1,2,75957,True,,CREDIT,RECORD_PAYMENT,CASH,4000,1072,0,ACCEPTED,1072,2025-05-09T00:00:00+00:00,,True,0,3981,1072,1072,2025-05-09T00:00:00+00:00,HEV-000140,,,,2026-05-18T07:03:44.968726+00:00
25077,True,1,2,75958,True,,CREDIT,RECORD_PAYMENT,CASH,4000,1072,0,ACCEPTED,1072,2025-06-07T00:00:00+00:00,,True,0,3981,1072,1072,2025-06-07T00:00:00+00:00,HEV-000140,,,,2026-05-18T07:03:44.968768+00:00
25078,True,1,2,75959,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4000,1072,0,ACCEPTED,1072,2025-07-12T00:00:00+00:00,,True,0,3981,1072,1072,2025-07-12T00:00:00+00:00,HEV-000140,,,,2026-05-18T07:03:44.968812+00:00
25079,True,1,2,75960,True,,CREDIT,RECORD_PAYMENT,CASH,4300,1072,0,ACCEPTED,1072,2025-08-12T00:00:00+00:00,,True,0,3981,1072,1072,2025-08-12T00:00:00+00:00,HEV-000140,,,,2026-05-18T07:03:44.968859+00:00
25080,True,1,2,75975,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,1072,0,ACCEPTED,1072,2025-05-31T00:00:00+00:00,,True,0,4004,1072,1072,2025-05-31T00:00:00+00:00,HEV-000165,,,,2026-05-18T07:03:44.969275+00:00
25081,True,1,2,75976,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,1072,0,ACCEPTED,1072,2025-07-05T00:00:00+00:00,,True,0,4004,1072,1072,2025-07-05T00:00:00+00:00,HEV-000165,,,,2026-05-18T07:03:44.969321+00:00
25082,True,1,2,75977,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,1072,0,ACCEPTED,1072,2025-08-02T00:00:00+00:00,,True,0,4004,1072,1072,2025-08-02T00:00:00+00:00,HEV-000165,,,,2026-05-18T07:03:44.969365+00:00
25083,True,1,3,75993,True,,CREDIT,RECORD_PAYMENT,CASH,3230,1060,0,ACCEPTED,1060,2025-07-03T00:00:00+00:00,,True,0,4042,1060,1060,2025-07-03T00:00:00+00:00,HEV-000209,,,,2026-05-18T07:03:44.969785+00:00
25084,True,1,3,75994,True,,CREDIT,RECORD_PAYMENT,CASH,3330,1060,0,ACCEPTED,1060,2025-08-04T00:00:00+00:00,,True,0,4042,1060,1060,2025-08-04T00:00:00+00:00,HEV-000209,,,,2026-05-18T07:03:44.969835+00:00
25085,True,1,3,76011,True,,CREDIT,RECORD_PAYMENT,CASH,4300,1060,0,ACCEPTED,1060,2025-07-10T00:00:00+00:00,,True,0,4,1060,1060,2025-07-10T00:00:00+00:00,HEV-000224,,,,2026-05-18T07:03:44.970276+00:00
25086,True,1,3,76012,True,,CREDIT,RECORD_PAYMENT,CASH,4350,1060,0,ACCEPTED,1060,2025-08-12T00:00:00+00:00,,True,0,4,1060,1060,2025-08-12T00:00:00+00:00,HEV-000224,,,,2026-05-18T07:03:44.970324+00:00
25087,True,1,3,76013,True,,CREDIT,RECORD_PAYMENT,CASH,4300,1060,0,ACCEPTED,1060,2025-09-09T00:00:00+00:00,,True,0,4,1060,1060,2025-09-09T00:00:00+00:00,HEV-000224,,,,2026-05-18T07:03:44.970369+00:00
25088,True,1,1,76023,True,,CREDIT,RECORD_PAYMENT,CASH,3000,1060,0,ACCEPTED,1060,2025-08-02T00:00:00+00:00,,True,0,4079,1060,1060,2025-08-02T00:00:00+00:00,HEV-000269,,,,2026-05-18T07:03:44.970690+00:00
25089,True,1,1,76023,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,1300,1060,0,ACCEPTED,1060,2025-08-02T00:00:00+00:00,,True,0,4079,1060,1060,2025-08-02T00:00:00+00:00,HEV-000269,,,,2026-05-18T07:03:44.970690+00:00
25090,True,1,2,76041,True,,CREDIT,RECORD_PAYMENT,CASH,1700,1072,0,ACCEPTED,1072,2025-08-16T00:00:00+00:00,,True,0,109,1072,1072,2025-08-16T00:00:00+00:00,HEV-000288,,,,2026-05-18T07:03:44.971154+00:00
25091,True,1,2,76041,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,3000,1072,0,ACCEPTED,1072,2025-08-16T00:00:00+00:00,,True,0,109,1072,1072,2025-08-16T00:00:00+00:00,HEV-000288,,,,2026-05-18T07:03:44.971154+00:00
25092,True,1,8,76059,True,,CREDIT,RECORD_PAYMENT,CASH,3600,1060,0,ACCEPTED,1060,2025-11-21T00:00:00+00:00,,True,0,1233,1060,1060,2025-11-21T00:00:00+00:00,HEV-000561,,,,2026-05-18T07:03:44.972235+00:00
25093,True,1,8,76060,True,,CREDIT,RECORD_PAYMENT,CASH,3600,1060,0,ACCEPTED,1060,2025-12-18T00:00:00+00:00,,True,0,1233,1060,1060,2025-12-18T00:00:00+00:00,HEV-000561,,,,2026-05-18T07:03:44.972282+00:00
25094,True,1,3,76077,True,,CREDIT,RECORD_PAYMENT,CASH,3600,1060,0,ACCEPTED,1060,2025-12-09T00:00:00+00:00,,True,0,1531,1060,1060,2025-12-09T00:00:00+00:00,HEV-000654,,,,2026-05-18T07:03:44.972988+00:00
