2026-05-18 00:55:22,846 | INFO | closed_loan_backfill.script_5_collection_status_update | loaded 5 env vars from /home/prince/Desktop/BACKFILL/.env
2026-05-18 00:55:22,869 | INFO | closed_loan_backfill.script_5_collection_status_update | loaded 48 rows from /home/prince/Desktop/BACKFILL/closed_loan_backfill/generated_sheets/script_4/script_4_settlement_apply_status_latest.xlsx
2026-05-18 00:55:23,001 | INFO | closed_loan_backfill.script_5_collection_status_update | script_5 merged script_4 output with closed-loan sheet: script_4_rows=48 merged_ok=48 merge_failed=0
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | === script_5_collection_status_update summary ===
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | loaded records: 48
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | success count: 47
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | failed count: 1
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | failed by reason: {'validation failed: collection_id=45000 settlement_amount_mismatch': 1}
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | skipped count: 0
2026-05-18 00:55:46,620 | INFO | closed_loan_backfill.script_5_collection_status_update | audit files: {'success': PosixPath('/home/prince/Desktop/BACKFILL/closed_loan_backfill/generated_sheets/script_5/script_5_final_status_success_20260517_192546.xlsx'), 'failed': PosixPath('/home/prince/Desktop/BACKFILL/closed_loan_backfill/generated_sheets/script_5/script_5_final_status_failed_20260517_192546.xlsx'), 'skipped': PosixPath('/home/prince/Desktop/BACKFILL/closed_loan_backfill/generated_sheets/script_5/script_5_final_status_skipped_20260517_192546.xlsx')}
